Wdata,star_rating
-0.0,1.0
0.09914363209904957,5.0
0.00864865602487751,4.0
0.03331000825644616,5.0
-0.015892546371196862,1.0
-0.025344599659178933,1.0
-0.015037521705978621,1.0
-0.006199595469786136,1.0
0.038557170109790644,4.0
0.5158108592743285,4.0
-0.017447489536228326,3.0
0.062490430791893294,4.0
0.5398571285946455,4.0
0.21112137893113855,4.0
2.89706995254892,5.0
1.383863281972743,5.0
0.45860529791824284,5.0
0.09577600981754028,4.0
-0.19625532934817386,1.0
0.2024718325597342,5.0
-0.02778860186557033,3.0
0.19231312592279032,4.0
0.396710360676274,4.0
0.2720885064779344,5.0
1.0676005868414462,5.0
0.31189637755024485,5.0
-0.0284375463708284,3.0
0.9344515637181172,4.0
0.3057459017165719,5.0
0.14193157552107258,5.0
-0.220648584165504,1.0
0.21662073218800884,4.0
0.0800725725758361,4.0
-0.08105244583461581,1.0
0.27043708681827605,5.0
-0.20323188283287041,1.0
0.10449117192886714,4.0
0.1372988400989979,4.0
0.14002450638713634,4.0
0.08508805470818658,5.0
0.022983871060615575,5.0
-0.06564202981178363,2.0
0.10349633822703687,4.0
-0.061537559919966865,2.0
0.2826826436097627,5.0
0.17352414956639442,5.0
0.16419847894908227,5.0
-0.4129636567497253,1.0
0.1956051112865571,4.0
-0.1366131385883969,1.0
0.0911210125372871,4.0
-0.05677377925873115,3.0
0.11229072512644935,4.0
-0.027894685033137294,5.0
-0.008366032163080982,1.0
-0.1530542780664952,1.0
0.1388180392369829,4.0
0.16162900678573905,4.0
0.2157777898660673,5.0
-0.023599997284144896,5.0
0.21745105057826403,5.0
0.13533955182525442,4.0
0.19374719924803138,4.0
0.3129545198523856,5.0
-0.04068351024434991,1.0
0.017644563135041536,5.0
0.09309758507872926,5.0
0.18042481934329516,5.0
0.2707922005305407,5.0
0.07049983053621063,4.0
0.19124467075472643,5.0
-0.03046078365190497,3.0
-0.10108488102001553,2.0
0.18327554677382804,5.0
0.2448694747756224,5.0
0.14408216924661538,4.0
0.1988197369031531,5.0
0.2564084502870418,5.0
0.2997949089098565,5.0
0.07030604592498729,4.0
0.1625687572237808,4.0
0.2783434626974103,5.0
0.23223874373633427,5.0
0.21872390462989144,5.0
-0.19200001654694687,1.0
0.32943080328619107,5.0
-0.02231519890010612,2.0
-0.08238866953266537,2.0
0.02260128293951209,5.0
0.22317226033637338,5.0
0.266476618034317,5.0
0.04741508030136508,4.0
-0.09554147695157539,4.0
0.25411109968905204,5.0
0.2998825083556447,5.0
0.21500600525608426,5.0
0.12755505487260801,4.0
0.09036015728009911,4.0
0.27276286337889694,5.0
0.008228300731094583,5.0
0.11090384721821703,5.0
-0.2876300747091273,1.0
-0.2447161899348534,1.0
0.16676987697513432,4.0
-0.0019483650934512403,3.0
0.29573360489428424,5.0
-0.218811467333007,1.0
0.33160233002179607,5.0
0.3167562285854977,5.0
0.285621236491495,5.0
0.16126590301174948,4.0
0.3654084407141216,5.0
0.31591424855242156,5.0
-0.08188319738874833,5.0
0.14375309174468096,4.0
0.28462263223467776,5.0
0.25441448439029085,5.0
-0.013099406068426413,3.0
0.310645961649342,5.0
0.16376019260845165,4.0
-0.03163130208615992,3.0
0.26087336725799093,5.0
0.1662305357281831,4.0
0.18153688225908657,5.0
0.19950757690152787,5.0
0.1610803930273185,4.0
0.2484699837841972,5.0
-0.02377444460916816,3.0
-0.18837405438829466,2.0
0.21123932534651946,5.0
-0.3735805144681116,1.0
-0.04102445844964439,3.0
0.22461913758877877,5.0
0.2600535125089174,5.0
0.28235506662632376,5.0
0.17035863451096997,5.0
0.30430361483122037,5.0
-0.08572616672478996,4.0
-0.040405110867624376,3.0
-0.06845376798755586,1.0
-0.027858679645603335,3.0
0.2216515086477514,5.0
-0.1401877113042343,2.0
-0.030390109321499176,2.0
0.2965524110031191,5.0
0.027711286597058515,5.0
0.21347177118840008,5.0
0.28228852287750655,5.0
0.2862732940373144,5.0
0.22730298522726766,4.0
-0.05884252315862563,3.0
0.15819597774719615,4.0
-0.47472454988652485,1.0
0.014368527279516296,5.0
-0.1576383436617226,2.0
0.21110984317248682,5.0
-0.2450525508629209,1.0
-0.06388181411426183,3.0
-0.017820597795244184,3.0
-0.052317324685539755,3.0
0.014990564454004837,4.0
-0.2310684787873885,1.0
0.10521862819509176,4.0
0.4594664042498373,5.0
0.3065649900158209,5.0
-0.23467137155691786,1.0
-0.07134680895475098,3.0
0.1337846047742349,4.0
0.2727058253489362,5.0
0.2190894689304916,5.0
-0.04790265281952651,3.0
0.2593803689797817,5.0
-0.07326523422152602,3.0
-0.5021500782545633,1.0
0.3462264599474568,5.0
0.164341909832703,4.0
0.2321264886680136,5.0
0.23986298987935342,5.0
0.3662512296455927,5.0
-0.3990560922652005,1.0
0.193195202507652,4.0
-0.01371493725139382,3.0
0.4063693935295472,5.0
-0.052210604173073306,3.0
0.2757285506441546,5.0
0.12729744906339868,4.0
-0.17758812238915672,1.0
-0.2217337789703027,2.0
0.1941665607733345,4.0
-0.012551214786439812,3.0
-0.32385995245259463,2.0
0.16180598111388472,5.0
-0.023639990002151664,3.0
0.2760770485289182,5.0
-0.4343587800411578,1.0
0.31211142436295747,5.0
-0.1429488614720239,2.0
0.13464842053376663,4.0
0.2283174594837886,5.0
0.24884334662822552,5.0
0.25580944929991606,5.0
-0.35914679986580944,1.0
0.14825028218298925,4.0
-0.2056553337862529,1.0
0.2521345115994407,5.0
0.23636280485709563,5.0
0.16417515031254976,4.0
0.22856673402634364,5.0
-0.2176464745757749,1.0
0.19728353821767208,5.0
0.177432299963216,4.0
-0.20559602240083938,1.0
-0.047434702409222436,3.0
0.11840196681151957,4.0
-0.03571930307575399,1.0
0.35357278160818373,5.0
0.34402763994569113,5.0
0.005784087097890557,4.0
0.13537278057850885,4.0
-0.21614248019954097,5.0
0.12908886091162713,4.0
0.32444594201046845,5.0
0.11770798612887427,4.0
0.3504946238384426,5.0
-0.1917416996127568,2.0
0.1332962770464469,4.0
0.33897084347208234,5.0
0.01216622580030241,5.0
0.2373133098466615,5.0
0.3195925339625759,5.0
0.24426642722797995,5.0
0.020274903519951936,5.0
0.3324189621156726,5.0
0.13263032548128859,4.0
0.1897209604022826,5.0
-0.06151701621057176,3.0
0.15861075268446695,5.0
0.37083365362506054,5.0
0.321046954243608,5.0
-0.30281803847724503,4.0
-0.023482549795172607,3.0
0.012124250515913867,4.0
-0.4275054931691647,1.0
0.30476577176133957,5.0
0.6852307906620329,5.0
0.10053133892373824,5.0
0.22508354907234795,5.0
-0.33943076793717925,1.0
0.40277058066057897,5.0
0.13950070541108994,4.0
0.19418916328851715,4.0
0.2917401734775382,5.0
0.19801356153939198,4.0
-0.03511336386648949,1.0
0.26670069226685666,5.0
0.6953766875184891,5.0
0.08183865474526208,4.0
-0.0431225868436196,3.0
-0.037438304737308394,3.0
0.26120214979484596,5.0
-0.17560146509149627,4.0
0.2324446393582966,4.0
0.20647115651744916,5.0
-0.024876766081774547,3.0
-0.05504955610662627,3.0
0.26118282536234844,5.0
-0.020204284133295943,3.0
0.23930874856436077,5.0
0.34551153249583133,5.0
0.15256393647403338,5.0
0.21175065096779128,5.0
0.1972994715156539,5.0
-0.29227847006327273,3.0
0.14467045115107302,4.0
0.18092984929255712,5.0
0.21943981593396997,5.0
0.3733236713848539,5.0
0.23503826218886303,4.0
0.25989210706282123,5.0
0.36829212552079715,5.0
-0.0856640619142358,2.0
0.1413446356344907,4.0
0.2805745322203213,5.0
0.3661318652893908,5.0
0.37727455245345837,5.0
0.1691104325709993,4.0
0.044029522830199404,4.0
0.3972798069488487,5.0
0.1316829940856904,4.0
0.26074221178574525,5.0
0.3228267463268421,5.0
-0.1877081767737986,1.0
0.4239732178237318,5.0
-0.04877414929445662,3.0
0.1250757095318314,4.0
0.19911838575116675,4.0
-0.21225474679103964,1.0
0.22187270872233905,5.0
0.2741207354850673,5.0
0.1188452499641376,4.0
0.3563213752389492,5.0
0.21492122463441649,5.0
-0.20490009896213981,2.0
-0.12164789383106096,1.0
0.21497755156200166,4.0
0.16430782400698724,5.0
0.36791844827525305,5.0
0.31122111559671695,5.0
0.26025554265206086,5.0
0.158355860860445,4.0
0.2916801853006469,5.0
0.1421068869647926,4.0
0.15685797020964706,4.0
-0.15833711369697012,5.0
-0.28080895324449573,1.0
0.14851747839609789,4.0
0.2013661035293986,4.0
0.01636710264654685,4.0
0.16888529716734502,4.0
-0.03199591430378491,1.0
0.180361862748751,4.0
0.426368530375713,5.0
0.11386611237101027,4.0
0.19080957807560653,4.0
-0.18257267440782207,1.0
0.1360625964187377,4.0
0.11719571137925443,4.0
0.18520065768187247,4.0
0.33006298620906627,5.0
0.01947584793999307,5.0
0.30359995994086314,5.0
-0.26079901180717685,1.0
0.07609821264526118,4.0
0.1503057044426112,4.0
0.32321296483145423,5.0
0.21839907085343288,4.0
0.12822531091006512,4.0
0.3035519684128182,5.0
-0.4370781490538789,5.0
0.13252900627126313,4.0
0.3872263135274898,5.0
-0.0412496682547072,3.0
0.22017571001839936,5.0
0.22907245878797403,5.0
0.14853143564011947,4.0
-0.029892451484875564,3.0
-0.3480243268780044,1.0
-0.03461146149307349,3.0
0.23033765582066495,5.0
-0.4869869459781752,1.0
0.21607812903442414,4.0
-0.18342622816623727,1.0
-0.006395789559491235,3.0
0.2827990244267831,5.0
-0.3809585719294294,1.0
0.19473524176706675,4.0
0.17366212568271377,4.0
0.415462848705078,5.0
-0.039275675598403836,4.0
0.25269925291536527,5.0
0.32138657503040086,5.0
0.14317330581522913,4.0
0.3898312691130168,5.0
0.3162767709947594,5.0
-0.04636065768169238,3.0
-0.4219368666802006,2.0
0.16467790094703247,4.0
-0.15190650306659081,2.0
0.020778760562364447,4.0
-0.320026782710567,1.0
-0.3749185069194178,5.0
0.28977591593528257,5.0
-0.1875093036861356,1.0
-0.09518750619388,3.0
0.14521428635550016,4.0
0.6208137909349478,4.0
0.21763456291472788,4.0
0.39979964722501105,5.0
0.43273180890601376,5.0
-0.030808777988243507,3.0
0.20493375782381712,4.0
0.28320177624909676,4.0
0.33379890110048277,5.0
0.16816300499275097,4.0
0.15528355648527412,4.0
-0.20561379340794955,2.0
0.29733955440074045,5.0
0.21457583759311946,5.0
0.17768121641017928,4.0
0.3574996596291925,5.0
-0.06776035992858923,3.0
0.19727594004405755,4.0
0.254944138644,5.0
-0.3253566702543486,1.0
