T,X,V,WW
1,0,10,24000.0
1.97250418509940,10,10.5654641969029,23643.464448226998
2.90012754485234,20,10.9950105256470,23336.57978038594
3.79584564654327,30,11.3334429936511,23064.19412134045
4.66770554123269,40,11.6060225349527,22817.696197971756
5.52114241975942,50,11.8286338564203,22591.62265479238
6.36004560805756,60,12.0120193667170,22382.246688137013
7.18731735292681,70,12.1638335184325,22186.89118524771
8.00519340216891,80,12.2897496602576,22003.556876188723
8.81543965230600,90,12.3941041639547,21830.70473802202
9.61947919917200,100,12.4802942135336,21667.12084175111
10.4184779069653,110,12.5510353805233,21511.828341414166
11.2134040404711,120,12.6085349959028,21364.02791245257
12.0050710273854,130,12.6546126793023,21223.056132651378
12.7941688786098,140,12.6907864609528,21088.355603532058
13.5812877647005,150,12.7183357865546,20959.452997617005
14.3669360338840,160,12.7383485650632,20835.94260198569
15.1515542064774,170,12.7517569392410,20717.4737633366
15.9355260016331,180,12.7593649194574,20603.74115986922
16.7191871384686,190,12.7618700377376,20494.477158847927
17.5028324430263,200,12.7598805344655,20389.44573814551
18.2867216481712,210,12.7539291579419,20288.437597738408
19.0710841727242,220,12.7444843612376,20191.26618854378
19.8561230945159,230,12.7319594746337,20097.76445692392
20.6420184803764,240,12.7167202858439,20007.782153625896
21.4289301982690,250,12.6990913550870,19921.18359233839
22.2170003087559,260,12.6793613153790,19837.845769698906
23.0063551119646,270,12.6577873517359,19757.656778338227
23.7971069102916,280,12.6345990106020,19680.514459361882
24.5893555348737,290,12.6100014587882,19606.325251895898
25.3831896744250,300,12.5841782867507,19535.003205919737
26.1786880376804,310,12.5572939321934,19466.46913125114
26.9759203749064,320,12.5294957853305,19400.649860724185
27.7749483793605,330,12.5009160256599,19337.47760966955
28.5758264859285,340,12.4716732310325,19276.889417026265
29.3786025812407,350,12.4418737925909,19218.82665598222
30.1833186371983,360,12.4116131633744,19163.234604102083
30.9900112779213,370,12.3809769637337,19110.062064566748
31.7987122885554,380,12.3500419629275,19059.261031501897
32.6094490730898,390,12.3188769531960,19010.786393479695
33.4222450672731,400,12.2875435300863,18964.59567018688
34.2371201118295,410,12.2560967907281,18920.64877800357
35.0540907904505,420,12.2245859600380,18878.90782086069
35.8731707364167,430,12.1930549534009,18839.336903263975
36.6943709111925,440,12.1615428831840,18801.901962808148
37.5176998579036,450,12.1300845154329,18766.57061987161
38.3431639322338,460,12.0987106822585,18733.312042491576
39.1707675129736,470,12.0674486547069,18702.096824682434
40.0005131941776,480,12.0363224802966,18672.8968766838
40.8324019606683,490,12.0053532888936,18645.685325815866
41.6664333484204,500,11.9745595701473,18620.436426783624
42.5026055911969,510,11.9439574253347,18597.125480412586
43.3409157546575,520,11.9135607961301,18575.728759920374
44.1813598590350,530,11.8833816725331,18556.223443933977
45.0239329913645,540,11.8534302819459,18538.587555554008
45.8686294081508,550,11.8237152611709,18522.799906846994
46.7154426292789,560,11.7942438129188,18508.84004821638
47.5643655238904,570,11.7650218482475,18496.688222163804
48.4153903888900,580,11.7360541162122,18486.32532100565
49.2685090206796,590,11.7073443218781,18477.73284815701
50.1237127806701,600,11.6788952337345,18470.892882636464
50.9809926550727,610,11.6507087814500,18465.788046481834
51.8403393094261,620,11.6227861448194,18462.401474799368
52.7017431382828,630,11.5951278346738,18460.716788197573
53.5651943104396,640,11.5677337664547,18460.716788197573
54.4306134460426,650,11.5424554785099,18460.716788197573
55.2978563976482,660,11.5191329298729,18460.716788197573
56.1667887707195,670,11.4976179932260,18460.716788197573
