T,X,V,WW,P
1,0,0,24000,0
1.87642912083263,10,11.4099357977742,492.22731,492.22731
2.75292348057457,20,11.4090865375840,492.154854521570,492.154854521570
3.62948308716213,30,11.4082373005184,492.082409014033,492.082409014033
4.50610794852940,40,11.4073880866247,492.009973480166,492.009973480166
5.38279807260820,50,11.4065388959500,491.937547922745,491.937547922745
6.25955346732808,60,11.4056897285416,491.865132344546,491.865132344546
7.13637414061635,70,11.4048405844467,491.792726748348,491.792726748348
8.01326010039805,80,11.4039914637127,491.720331136930,491.720331136930
8.89021135459593,90,11.4031423663869,491.647945513071,491.647945513071
9.76722791113049,100,11.4022932925166,491.575569879554,491.575569879554
10.6443097779199,110,11.4014442421492,491.503204239160,491.503204239160
11.5214569628802,120,11.4005952153322,491.430848594673,491.430848594673
12.3986694739249,130,11.3997462121130,491.358502948875,491.358502948875
13.2759473189654,140,11.3988972325392,491.286167304554,491.286167304554
14.1532905059107,150,11.3980482766581,491.213841664494,491.213841664494
15.0306990426676,160,11.3971993445175,491.141526031483,491.141526031483
15.9081729371406,170,11.3963504361648,491.069220408309,491.069220408309
16.7857121972317,180,11.3955015516476,490.996924797760,490.996924797760
17.6633168308408,190,11.3946526910138,490.924639202629,490.924639202629
18.5409868458654,200,11.3938038543108,490.852363625704,490.852363625704
19.4187222502006,210,11.3929550415864,490.780098069779,490.780098069779
20.2965230517394,220,11.3921062528883,490.707842537647,490.707842537647
21.1743892583721,230,11.3912574882644,490.635597032101,490.635597032101
22.0523208779872,240,11.3904087477624,490.563361555937,490.563361555937
22.9303179184702,250,11.3895600314302,490.491136111952,490.491136111952
23.8083803877049,260,11.3887113393156,490.418920702941,490.418920702941
24.6865082935722,270,11.3878626714665,490.346715331704,490.346715331704
25.5647016439511,280,11.3870140279308,490.274520001039,490.274520001039
26.4429604467180,290,11.3861654087566,490.202334713747,490.202334713747
27.3212847097469,300,11.3853168139917,490.130159472628,490.130159472628
28.1996744409096,310,11.3844682436843,490.057994280486,490.057994280486
29.0781296480754,320,11.3836196978824,489.985839140122,489.985839140122
29.9566503391113,330,11.3827711766340,489.913694054342,489.913694054342
30.8352365218819,340,11.3819226799874,489.841559025951,489.841559025951
31.7138882042494,350,11.3810742079905,489.769434057754,489.769434057754
32.5926053940736,360,11.3802257606917,489.697319152559,489.697319152559
33.4713880992119,370,11.3793773381391,489.625214313174,489.625214313174
34.3502363275195,380,11.3785289403809,489.553119542408,489.553119542408
35.2291500868488,390,11.3776805674656,489.481034843072,489.481034843072
36.1081293850503,400,11.3768322194413,489.408960217976,489.408960217976
36.9871742299716,410,11.3759838963563,489.336895669933,489.336895669933
37.8662846294582,420,11.3751355982592,489.264841201757,489.264841201757
38.7454605913531,430,11.3742873251982,489.192796816260,489.192796816260
39.6247021234969,440,11.3734390772219,489.120762516259,489.120762516259
40.5040092337276,450,11.3725908543786,489.048738304571,489.048738304571
41.3833819298810,460,11.3717426567169,488.976724184011,488.976724184011
42.2628202197904,470,11.3708944842853,488.904720157398,488.904720157398
43.1423241112866,480,11.3700463371323,488.832726227553,488.832726227553
44.0218936121980,490,11.3691982153067,488.760742397294,488.760742397294
44.9015287303505,500,11.3683501188569,488.688768669443,488.688768669443
45.7812294735677,510,11.3675020478317,488.616805046823,488.616805046823
46.6609958496705,520,11.3666540022797,488.544851532257,488.544851532257
47.5408278664775,530,11.3658059822496,488.472908128569,488.472908128569
48.4207255318048,540,11.3649579877903,488.400974838585,488.400974838585
49.3006888534661,550,11.3641100189505,488.329051665130,488.329051665130
50.1807178392725,560,11.3632620757790,488.257138611033,488.257138611033
51.0608124970327,570,11.3624141583247,488.185235679121,488.185235679121
51.9409728345528,580,11.3615662666364,488.113342872224,488.113342872224
52.8211988596366,590,11.3607184007631,488.041460193172,488.041460193172
53.7014905800853,600,11.3598705607537,487.969587644798,487.969587644798
54.5818480036975,610,11.3590227466571,487.897725229932,487.897725229932
55.4622711382696,620,11.3581749585225,487.825872951409,487.825872951409
56.3427599915951,630,11.3573271963988,487.754030812063,487.754030812063
57.2233145714653,640,11.3564794603351,487.682198814730,487.682198814730
58.1039348856688,650,11.3556317503806,487.610376962245,487.610376962245
58.9846209419919,660,11.3547840665842,487.538565257447,487.538565257447
59.8653727482181,670,11.3539364089954,487.466763703174,487.466763703174
60.7461903121285,680,11.3530887776631,487.394972302265,487.394972302265
61.6270736415017,690,11.3522411726367,487.323191057561,487.323191057561
62.5080227441138,700,11.3513935939655,487.251419971904,487.251419971904
